Name,Threads,Optimization,Time,N
var714_parallel_task,3,O3,0.118312,256
var714_parallel_task,3,O0,0.210750,256
var714_parallel_task,3,O1,0.162643,256
var714_parallel_task,3,O2,0.176657,256
var714_parallel_task,4,O1,0.109525,256
var714_parallel_task,4,O0,0.172412,256
var714_parallel_task,4,O3,0.089940,256
var714_parallel_task,4,Ofast,0.087998,256
var714_parallel_task,4,O2,0.103743,256
var714_parallel_task,5,O1,0.087436,256
var714_parallel_task,5,O0,0.133957,256
var714_parallel_task,5,O3,0.092659,256
var714_parallel_task,5,O2,0.090588,256
var714_parallel_task,5,Ofast,0.095907,256
var714_parallel_task,6,O1,0.096997,256
var714_parallel_task,6,O0,0.134250,256
var714_parallel_task,6,O3,0.105524,256
var714_parallel_task,6,O2,0.104260,256
var714_parallel_task,6,Ofast,0.137389,256
var714_parallel_task,7,O0,0.132968,256
var714_parallel_task,7,O1,0.123585,256
var714_parallel_task,7,O2,0.089084,256
var714_parallel_task,7,O3,0.135702,256
var714_parallel_task,7,Ofast,0.131183,256
var714_parallel_task,8,Ofast,0.166565,256
var714_parallel_task,8,O3,0.155749,256
var714_parallel_task,8,O1,0.146068,256
var714_parallel_task,8,O2,0.153031,256
var714_parallel_task,8,O0,0.145670,256
var714_parallel_task,9,O1,0.146478,256
var714_parallel_task,9,O0,0.178808,256
var714_parallel_task,9,Ofast,0.190038,256
var714_parallel_task,9,O2,0.152713,256
var714_parallel_task,9,O3,0.154901,256
var714_parallel_task,10,Ofast,0.200926,256
var714_parallel_task,10,O3,0.165321,256
var714_parallel_task,10,O2,0.201491,256
var714_parallel_task,10,O1,0.167787,256
var714_parallel_task,10,O0,0.118133,256
var714_parallel_task,20,O1,0.579547,256
var714_parallel_task,20,O3,0.428944,256
var714_parallel_task,20,O0,0.415585,256
var714_parallel_task,20,O2,0.345080,256
var714_parallel_task,20,Ofast,0.448041,256
var714_parallel_task,40,O0,0.941207,256
var714_parallel_task,40,O2,1.270029,256
var714_parallel_task,40,O3,1.247830,256
var714_parallel_task,40,Ofast,1.566190,256
var714_parallel_task,40,O1,1.207978,256
var714_parallel_task,60,O3,1.518496,256
var714_parallel_task,60,O1,1.574194,256
var714_parallel_task,60,Ofast,1.374786,256
var714_parallel_task,60,O0,1.674843,256
var714_parallel_task,60,O2,1.718314,256
var714_parallel_task,80,O0,2.253558,256
var714_parallel_task,80,O3,2.407215,256
var714_parallel_task,80,Ofast,2.129204,256
var714_parallel_task,80,O2,2.529661,256
var714_parallel_task,80,O1,2.383279,256
var714_parallel_task,100,O1,3.345342,256
var714_parallel_task,100,O0,3.702709,256
var714_parallel_task,100,Ofast,3.375113,256
var714_parallel_task,100,O2,3.633587,256
var714_parallel_task,100,O3,3.638748,256
var714_parallel_task,120,O0,4.627419,256
var714_parallel_task,120,Ofast,4.422650,256
var714_parallel_task,120,O2,4.393953,256
var714_parallel_task,120,O3,4.489490,256
var714_parallel_task,120,O1,4.216745,256
var714_parallel_task,140,O3,5.211137,256
var714_parallel_task,140,O1,5.207463,256
var714_parallel_task,140,Ofast,5.163486,256
var714_parallel_task,140,O2,5.385021,256
var714_parallel_task,140,O0,4.932349,256
var714,1,O0,6.250000,1024
var714,1,O3,2.120000,1024
var714,1,O2,2.730000,1024
var714,1,O1,2.810000,1024
var714,1,Ofast,1.230000,1024
var714,2,Ofast,1.250000,1024
var714,2,O1,2.820000,1024
var714,2,O2,2.740000,1024
var714,2,O0,6.250000,1024
var714,2,O3,2.130000,1024
var714,3,Ofast,1.320000,1024
var714,3,O2,2.740000,1024
var714,3,O0,6.260000,1024
var714,3,O3,2.140000,1024
var714,3,O1,2.820000,1024
var714,4,Ofast,1.270000,1024
var714,4,O1,2.840000,1024
var714,4,O0,6.290000,1024
var714,4,O2,2.740000,1024
var714,4,O3,2.130000,1024
var714,5,O1,2.860000,1024
var714,5,O2,2.790000,1024
var714,5,Ofast,1.230000,1024
var714,5,O0,6.350000,1024
var714,5,O3,2.160000,1024
var714,6,O3,2.160000,1024
var714,6,O0,6.550000,1024
var714,6,Ofast,1.240000,1024
var714,6,O1,2.870000,1024
var714,6,O2,2.780000,1024
var714,7,O3,2.160000,1024
var714,7,O1,2.850000,1024
var714,7,O0,6.390000,1024
var714,7,O2,2.750000,1024
var714,7,Ofast,1.330000,1024
var714,8,O0,6.260000,1024
var714,8,O2,2.740000,1024
var714,8,O3,2.180000,1024
var714,8,Ofast,1.260000,1024
var714,8,O1,2.830000,1024
var714,9,O0,6.260000,1024
var714,9,Ofast,1.250000,1024
var714,9,O2,2.770000,1024
var714,9,O3,2.130000,1024
var714,9,O1,2.900000,1024
var714,10,O2,2.760000,1024
var714,10,Ofast,1.250000,1024
var714,10,O3,2.290000,1024
var714,10,O1,2.920000,1024
var714,10,O0,6.310000,1024
var714,20,Ofast,1.460000,1024
var714,20,O3,2.130000,1024
var714,20,O0,6.980000,1024
var714,20,O2,2.800000,1024
var714,20,O1,2.940000,1024
var714,40,Ofast,1.970000,1024
var714,40,O0,6.420000,1024
var714,40,O2,2.730000,1024
var714,40,O1,2.890000,1024
var714,40,O3,2.120000,1024
var714,60,O2,2.730000,1024
var714,60,O0,6.240000,1024
var714,60,O3,2.170000,1024
var714,60,O1,2.800000,1024
var714,60,Ofast,1.370000,1024
var714,80,O1,4.550000,1024
var714,80,O2,2.820000,1024
var714,80,O0,6.220000,1024
var714,80,O3,2.120000,1024
var714,80,Ofast,1.370000,1024
var714,100,O0,6.240000,1024
var714,100,Ofast,1.230000,1024
var714,100,O3,2.120000,1024
var714,100,O1,2.800000,1024
var714,100,O2,2.730000,1024
var714,120,O3,2.120000,1024
var714,120,Ofast,1.230000,1024
var714,120,O2,2.730000,1024
var714,120,O0,6.220000,1024
var714,120,O1,2.800000,1024
var714,140,O2,2.730000,1024
var714,140,O1,2.790000,1024
var714,140,Ofast,1.230000,1024
var714,140,O3,2.120000,1024
var714,140,O0,6.220000,1024
var714_parallel,1,O0,4.768603,1024
var714_parallel,1,O1,4.221965,1024
var714_parallel,1,O3,2.958711,1024
var714_parallel,1,Ofast,1.307284,1024
var714_parallel,1,O2,4.187599,1024
var714_parallel,2,Ofast,0.675818,1024
var714_parallel,2,O1,2.120864,1024
var714_parallel,2,O0,2.412466,1024
var714_parallel,2,O3,1.500196,1024
var714_parallel,2,O2,2.112708,1024
var714_parallel,3,O1,1.429127,1024
var714_parallel,3,Ofast,0.464032,1024
var714_parallel,3,O2,1.411235,1024
var714_parallel,3,O3,1.003149,1024
var714_parallel,3,O0,1.614740,1024
var714_parallel,4,Ofast,0.350835,1024
var714_parallel,4,O3,0.756009,1024
var714_parallel,4,O2,1.072337,1024
var714_parallel,4,O1,1.082045,1024
var714_parallel,4,O0,1.239675,1024
var714_parallel,5,O2,0.872621,1024
var714_parallel,5,O3,0.605450,1024
var714_parallel,5,O1,0.863660,1024
var714_parallel,5,Ofast,0.286521,1024
var714_parallel,5,O0,1.298477,1024
var714_parallel,6,O3,0.507924,1024
var714_parallel,6,Ofast,0.238186,1024
var714_parallel,6,O2,0.743999,1024
var714_parallel,6,O1,0.728964,1024
var714_parallel,6,O0,1.213591,1024
var714_parallel,7,O0,1.029492,1024
var714_parallel,7,O3,0.505985,1024
var714_parallel,7,Ofast,0.210108,1024
var714_parallel,7,O1,0.634399,1024
var714_parallel,7,O2,0.630408,1024
var714_parallel,8,O0,0.634270,1024
var714_parallel,8,O1,0.562395,1024
var714_parallel,8,O3,0.436698,1024
var714_parallel,8,O2,0.602949,1024
var714_parallel,8,Ofast,0.330646,1024
var714_parallel,9,O2,0.534337,1024
var714_parallel,9,Ofast,0.255423,1024
var714_parallel,9,O1,0.567732,1024
var714_parallel,9,O0,0.725578,1024
var714_parallel,9,O3,0.440296,1024
var714_parallel,10,Ofast,0.239307,1024
var714_parallel,10,O0,1.021465,1024
var714_parallel,10,O3,0.448972,1024
var714_parallel,10,O2,0.538534,1024
var714_parallel,10,O1,0.546860,1024
var714_parallel,20,O0,0.923799,1024
var714_parallel,20,Ofast,0.359654,1024
var714_parallel,20,O2,0.368609,1024
var714_parallel,20,O3,0.215636,1024
var714_parallel,20,O1,0.352169,1024
var714_parallel,40,O3,0.643668,1024
var714_parallel,40,O0,0.557611,1024
var714_parallel,40,O2,0.315668,1024
var714_parallel,40,O1,0.320937,1024
var714_parallel,40,Ofast,0.209813,1024
var714_parallel,60,O0,0.493799,1024
var714_parallel,60,O2,0.452236,1024
var714_parallel,60,O1,0.432098,1024
var714_parallel,60,O3,0.310804,1024
var714_parallel,60,Ofast,0.301471,1024
var714_parallel,80,O3,0.361901,1024
var714_parallel,80,O0,0.540899,1024
var714_parallel,80,O1,0.367345,1024
var714_parallel,80,O2,0.354294,1024
var714_parallel,80,Ofast,0.303462,1024
var714_parallel,100,O1,0.359407,1024
var714_parallel,100,O0,0.521449,1024
var714_parallel,100,O3,0.446468,1024
var714_parallel,100,Ofast,0.381308,1024
var714_parallel,100,O2,0.478469,1024
var714_parallel,120,O0,0.455190,1024
var714_parallel,120,O3,0.332488,1024
var714_parallel,120,Ofast,0.407016,1024
var714_parallel,120,O2,0.433892,1024
var714_parallel,120,O1,0.849242,1024
var714_parallel,140,O2,0.595289,1024
var714_parallel,140,O1,0.795109,1024
var714_parallel,140,O0,0.929462,1024
var714_parallel,140,O3,0.461487,1024
var714_parallel,140,Ofast,0.491083,1024
var714_parallel_task,1,O0,5.161349,1024
var714_parallel_task,1,Ofast,1.320012,1024
var714_parallel_task,1,O1,4.253252,1024
var714_parallel_task,1,O2,4.205692,1024
var714_parallel_task,1,O3,2.979298,1024
var714_parallel_task,2,O1,2.182171,1024
var714_parallel_task,2,O3,1.562313,1024
var714_parallel_task,2,O2,2.159000,1024
var714_parallel_task,2,O0,2.719484,1024
var714_parallel_task,2,Ofast,0.763233,1024
var714_parallel_task,3,Ofast,0.804178,1024
var714_parallel_task,3,O3,1.393943,1024
var714_parallel_task,3,O0,2.249793,1024
var714_parallel_task,3,O1,1.705818,1024
var714_parallel_task,3,O2,1.680931,1024
var714_parallel_task,4,O1,1.345912,1024
var714_parallel_task,4,O0,1.835828,1024
var714_parallel_task,4,O3,1.109834,1024
var714_parallel_task,4,Ofast,0.714471,1024
var714_parallel_task,4,O2,1.331126,1024
var714_parallel_task,5,O1,1.123081,1024
var714_parallel_task,5,O0,1.702274,1024
var714_parallel_task,5,O3,0.946752,1024
var714_parallel_task,5,O2,1.127726,1024
var714_parallel_task,5,Ofast,0.621275,1024
var714_parallel_task,6,O1,0.977618,1024
var714_parallel_task,6,O0,1.455485,1024
var714_parallel_task,6,O3,0.864111,1024
var714_parallel_task,6,O2,0.989751,1024
var714_parallel_task,6,Ofast,0.587166,1024
var714_parallel_task,7,O0,1.268415,1024
var714_parallel_task,7,O1,0.888163,1024
var714_parallel_task,7,O2,0.864199,1024
var714_parallel_task,7,O3,0.831700,1024
var714_parallel_task,7,Ofast,0.573950,1024
var714_parallel_task,8,Ofast,0.747413,1024
var714_parallel_task,8,O3,0.889300,1024
var714_parallel_task,8,O1,0.811819,1024
var714_parallel_task,8,O2,0.851446,1024
var714_parallel_task,8,O0,1.076735,1024
var714_parallel_task,9,O1,0.783711,1024
var714_parallel_task,9,O0,0.995392,1024
var714_parallel_task,9,Ofast,0.711443,1024
var714_parallel_task,9,O2,0.806641,1024
var714_parallel_task,9,O3,0.797226,1024
var714_parallel_task,10,Ofast,0.716571,1024
var714_parallel_task,10,O3,0.778587,1024
var714_parallel_task,10,O2,0.747841,1024
var714_parallel_task,10,O1,0.755954,1024
var714_parallel_task,10,O0,1.079379,1024
var714_parallel_task,20,O1,1.019318,1024
var714_parallel_task,20,O3,1.305924,1024
var714_parallel_task,20,O0,0.852248,1024
var714_parallel_task,20,O2,1.016662,1024
var714_parallel_task,20,Ofast,1.408806,1024
var714_parallel_task,40,O0,2.486850,1024
var714_parallel_task,40,O2,3.263376,1024
var714_parallel_task,40,O3,3.679635,1024
var714_parallel_task,40,Ofast,2.848808,1024
var714_parallel_task,40,O1,2.768680,1024
var714_parallel_task,60,O3,5.268624,1024
var714_parallel_task,60,O1,7.929724,1024
var714_parallel_task,60,Ofast,8.368602,1024
var714_parallel_task,60,O0,6.163542,1024
var714_parallel_task,60,O2,6.239801,1024
var714_parallel_task,80,O0,5.967671,1024
var714_parallel_task,80,O3,9.300687,1024
var714_parallel_task,80,Ofast,9.637622,1024
var714_parallel_task,80,O2,9.984618,1024
var714_parallel_task,80,O1,8.173010,1024
var714_parallel_task,100,O1,15.106920,1024
var714_parallel_task,100,O0,14.996060,1024
var714_parallel_task,100,Ofast,15.435049,1024
var714_parallel_task,100,O2,14.894397,1024
var714_parallel_task,100,O3,15.422652,1024
var714_parallel_task,120,O0,19.803600,1024
var714_parallel_task,120,Ofast,19.756852,1024
var714_parallel_task,120,O2,19.038408,1024
var714_parallel_task,120,O3,20.361566,1024
var714_parallel_task,120,O1,19.552556,1024
var714_parallel_task,140,O3,22.857328,1024
var714_parallel_task,140,O1,21.615528,1024
var714_parallel_task,140,Ofast,24.613988,1024
var714_parallel_task,140,O2,20.034535,1024
var714_parallel_task,140,O0,21.811819,1024
